soil,land,road,water,elec,area,elevation,discharge,schools,hospitals,hotels,flood_risk,env_risk,access_risk,infra_risk,overall_risk,suitability,btype
Black Cotton,Industrial,16.664468061255775,0,1,4280.172174825532,232.2899962823726,3104.441345908738,0,0,3,89.8964832077437,40,72.22588656457371,45,66.77024076385372,33.22975923614628,Factory
Red Soil,Commercial,18.144872411635323,0,0,5792.149472099069,112.98006381683123,2695.7886168442474,1,2,3,78.68497806808129,20,69.75854598060779,85,69.2293788189804,30.770621181019607,Shopping Complex
Sandy,Residential,20.470650995416875,1,1,17674.36909006696,961.4465939959979,855.9286170185887,3,0,2,28.000909591517555,25,65.88224834097187,10,32.52088044227411,67.47911955772588,Apartment
Red Soil,Residential,27.61200030426586,0,0,9284.935191815928,1223.0047162366486,2028.4095025106512,3,2,2,53.09699992393354,20,53.97999949289024,85,56.32894984659929,43.67105015340071,Individual House
Rocky,Commercial,17.887878610778976,1,1,6202.161836636332,1128.9399861514237,2175.9854581759746,1,2,1,49.528030347305254,55,70.18686898203504,10,45.6315278670656,54.3684721329344,Shopping Complex
Sandy,Residential,6.0808315510766295,0,1,12197.429181060408,1225.5596679137689,4913.088768857165,0,1,3,54.47979211223084,25,89.86528074820562,45,56.5342474263322,43.4657525736678,Individual House
Sandy,Agricultural,53.36661812439575,1,1,3700.032236819065,998.7848160868158,4246.429160777609,1,1,2,42.65834546890106,25,11.055636459340406,10,23.94433002895047,76.05566997104953,Individual House
Loamy,Agricultural,58.10854072594862,1,1,5928.440540996262,1103.0179827213033,3671.853941367969,4,0,1,47.472864818512846,15,3.1524321234189756,10,22.15361071733424,77.84638928266577,Individual House
Sandy,Residential,23.786371286736237,1,1,11378.711384454882,407.66816131245196,4443.885127514737,4,2,1,55.593317499568826,25,60.356047855439606,10,40.79667308870899,59.20332691129101,Individual House
Red Soil,Commercial,23.61787836840101,1,0,5512.937795113307,1489.5120544262466,3677.422029143575,4,1,0,54.095530407899744,20,60.636869385998324,45,48.342652989264494,51.657347010735506,Shopping Complex
Sandy,Commercial,5.390049702590404,1,0,13903.427010616593,274.74848174083064,4517.009275628667,3,2,3,68.16757866990255,25,91.01658382901599,45,61.612798491719886,38.387201508280114,Shopping Complex
Loamy,Residential,42.41378785817057,1,0,10338.334742930929,321.74081158407375,272.7655743975399,3,2,2,27.547415828363732,15,29.3103535697157,45,30.46918393235623,69.53081606764377,Individual House
Loamy,Industrial,50.39919426617458,1,1,15667.792334839127,433.38274772377025,2280.331046334583,0,2,3,53.39723657003014,15,16.001342889709022,10,27.4393685219378,72.56063147806219,Factory
Rocky,Agricultural,13.063456519800173,1,1,19016.646178726904,1462.9986451598684,3734.491676209168,2,0,1,50.734135870049954,55,78.2275724669997,10,48.06384067126741,51.93615932873259,Individual House
Red Soil,Industrial,13.78164921519329,0,1,3200.292897600747,1482.432884030859,2916.4789830500677,1,2,3,56.55458769620168,20,77.03058464134452,45,53.30175185400672,46.69824814599328,Factory
Clayey,Commercial,48.45457874842908,0,0,7358.635189706352,1192.3406245597462,875.8308207539334,2,2,0,37.4029717279714,30,19.242368752618205,85,43.65163229294454,56.34836770705546,Shopping Complex
Clayey,Commercial,38.89599115947796,0,0,7071.432194689724,943.5863978394506,1702.4604326426713,3,0,0,56.32521086298394,30,35.173348067536736,85,54.25716081892856,45.74283918107144,Hospital/Clinic
Sandy,Industrial,7.4673306695244355,1,1,3872.475467407831,780.0938627769201,1588.8718751334563,1,0,2,45.91060483528802,25,87.55444888412595,10,44.2073239133823,55.7926760866177,Factory
Rocky,Residential,39.24008447542549,1,0,16395.759609335946,1455.9312685302687,1306.73456592168,3,1,2,30.324670199577227,55,34.59985920762418,45,38.763599371758076,61.236400628241924,Individual House
Black Cotton,Industrial,21.990474756407135,1,1,15437.69537673701,1043.4342042873714,1715.6777675698304,0,2,2,66.81593666229483,40,63.34920873932145,10,47.72288001663355,52.27711998336645,Factory
Sandy,Industrial,25.27988355089653,0,1,10204.083945853581,1417.0951924890453,2574.266442305605,1,2,2,49.68002911227587,25,57.866860748505786,45,46.854725376423,53.145274623577,Factory
Rocky,Agricultural,47.33522800632841,0,0,11217.644778097581,474.82619921643584,4274.34512391638,3,0,3,43.676621045431745,55,21.10795332278599,85,50.063805696597605,49.936194303402395,Individual House
Red Soil,Agricultural,49.60143559699358,0,0,2131.3386220474285,500.66218840434846,3710.1633119687817,4,0,3,47.599641100751604,20,17.330940671677368,85,45.242609553182405,54.757390446817595,Individual House
Red Soil,Industrial,27.019614476190686,0,0,11554.639694213867,1282.0868911776533,4176.248520081168,4,1,1,53.245096380952326,20,54.96730920634886,85,56.62761103492053,43.37238896507947,Factory
Red Soil,Industrial,57.09341148034951,0,0,16035.488956373092,224.78238087794156,4418.018722815432,3,0,1,62.23970427723613,20,4.844314199417482,85,47.24497504688701,52.75502495311299,Factory
Red Soil,Commercial,27.355449487363973,1,1,11902.723898093285,1418.8917919441137,2080.7522804880364,2,0,2,53.161137628159004,20,54.40758418772671,10,37.70829421678733,62.29170578321267,Shopping Complex
Red Soil,Agricultural,47.450981937656046,0,1,6040.8210322879595,761.2115319951113,1730.131420133736,0,0,3,42.739882918260705,20,20.915030103906602,45,34.4377165473679,65.5622834526321,Individual House
Rocky,Agricultural,31.613249551034247,1,0,13683.417174352408,1389.6208178755467,288.11690842080907,0,0,2,11.859025780657621,55,47.31125074827626,45,35.47847171029923,64.52152828970077,Individual House
Rocky,Commercial,54.364277958714624,1,0,7868.280169339706,505.18918308871963,4652.458109382172,3,1,1,40.40893051032134,55,9.39287006880896,45,35.99134319581471,64.00865680418529,Shopping Complex
Loamy,Residential,54.92686840075982,1,0,11352.592401428969,1073.9383562090954,329.1150896907197,0,2,3,14.85058469362444,15,8.45521933206696,45,20.811509475785293,79.1884905242147,School
Clayey,Agricultural,9.807924432909612,0,0,10263.741902299571,724.3126829590345,3705.677576852352,1,2,2,69.5480188917726,30,83.65345927848398,85,71.0051714317414,28.994828568258598,Individual House
Red Soil,Agricultural,56.507133222062414,0,1,8242.325018338423,940.2054453682096,1890.541522327936,0,2,0,43.684047141043116,20,5.8214446298959786,45,30.994777656839084,69.00522234316091,Individual House
Black Cotton,Residential,50.404416283622865,1,1,14658.681627488566,756.5587397087284,4743.903872495932,4,2,1,65.39889592909428,40,15.992639527295225,10,35.3877734570068,64.6122265429932,Individual House
Rocky,Agricultural,48.52208928719668,0,1,17793.646127731754,1450.6734260570422,2098.010104670645,3,2,0,41.86947767820083,55,19.12985118800553,45,38.93677998437167,61.06322001562833,Individual House
Black Cotton,Agricultural,16.050123682703735,0,1,1099.037851061574,1038.1580967208758,4083.041756773582,1,0,0,73.98746907932407,40,73.24979386216044,45,61.458062643303535,38.541937356696465,Individual House
Black Cotton,Residential,49.28155648150657,1,1,18738.713865376976,376.97845293947313,1413.274160818383,0,2,3,61.32638691962262,40,17.864072530822384,10,34.43025355457351,65.56974644542649,School
Black Cotton,Residential,51.75730040767702,1,1,10718.787585581274,1364.5153828576267,1495.4435862192333,4,0,0,54.969546622465415,40,13.737832653871635,10,31.173799481330803,68.8262005186692,Individual House
Loamy,Industrial,20.9032683949783,1,1,14313.905726902038,441.0446072326565,2977.597049392171,2,2,0,60.311506467296034,15,65.16121934170283,10,42.149332098979315,57.850667901020685,Factory
Rocky,Commercial,57.37430430992781,1,0,17256.866757341668,557.4076489512844,4989.913168537369,0,2,2,39.656423922518044,55,4.376159483453662,45,34.47378824374473,65.52621175625526,Shopping Complex
Black Cotton,Commercial,7.7423080519540335,1,1,9874.97015397113,153.18554703032007,2587.8620898959816,4,0,3,96.87329016519229,40,87.09615324674328,10,64.17968986950312,35.82031013049688,Shopping Complex
Red Soil,Residential,13.245008928592682,0,0,16864.507393932916,1349.9497796942862,4681.543181966453,4,2,2,56.68874776785183,20,77.92498511901219,85,63.57230799850119,36.42769200149881,Individual House
Sandy,Residential,34.56696259283329,1,0,4374.776569648842,429.1680348417945,3931.249141243639,4,0,2,51.608177261284,25,42.38839567861118,45,43.65996096110219,56.34003903889781,Individual House
Black Cotton,Agricultural,36.668585911727035,0,0,4024.183155116475,388.37642689707354,3979.3215708861744,4,1,2,75.53026790824381,40,38.88569014712161,85,63.40701630466573,36.59298369533427,Individual House
Loamy,Industrial,40.48325458154969,0,1,13491.956008266918,1380.3938969924309,2179.7999456438206,2,1,3,51.87918635461258,15,32.52790903075052,45,39.789692481802035,60.210307518197965,Factory
Rocky,Industrial,5.933302112350655,1,1,17532.717105483007,1208.29029360755,1932.7112508640032,3,1,1,51.1708994891924,55,90.11116314608225,10,51.1876056077379,48.8123943922621,Factory
Loamy,Residential,57.82017260421716,1,1,17956.097373184748,211.6183822790616,959.6090404540769,4,2,3,44.040034721283554,15,3.633045659638057,10,21.072273567358756,78.92772643264124,Apartment
Black Cotton,Agricultural,7.4523451003779195,0,1,13231.068709167685,1153.986755855521,4819.706334918268,3,2,2,76.13691372490553,40,87.57942483270347,45,65.7927760118928,34.2072239881072,Individual House
Rocky,Agricultural,12.86840739978713,1,0,10984.295373977033,1369.549647080686,4796.9680622191,2,2,1,50.782898150053214,55,78.55265433368811,45,56.91217793594065,43.08782206405935,Individual House
Sandy,Commercial,5.770798463933134,0,1,7296.468666233808,117.76682731611588,3735.338671550914,2,2,0,77.49129074504975,25,90.38200256011145,45,64.71745240079528,35.28254759920472,Shopping Complex
Black Cotton,Commercial,36.17721383117521,1,0,19620.007896387295,1237.8224923568596,1481.2622492633475,1,0,1,58.58094152747314,40,39.70464361470799,45,47.679490438292596,52.320509561707404,Hospital/Clinic
Loamy,Agricultural,56.27467861565347,1,1,7074.218046658759,821.130077809584,1225.897701711411,1,1,3,32.44928438031485,15,6.2088689739108816,10,17.65946677658792,82.34053322341208,Individual House
Clayey,Commercial,41.62709413442553,0,1,15139.53603740027,1003.796174068201,4943.051211934815,4,0,2,61.59322646639362,30,30.62150977595745,45,44.96300670722712,55.03699329277288,Hospital/Clinic
Red Soil,Residential,50.2461607664235,0,0,11107.654198195014,739.2815083574054,332.7140755408875,3,1,0,14.092741319211875,20,16.256398722627495,85,33.24655914238103,66.75344085761897,Individual House
Loamy,Agricultural,5.730466190221905,1,0,12561.734507981588,1046.704627357918,4217.821460706545,2,1,0,60.567383452444524,15,90.44922301629683,45,57.31088996242979,42.68911003757021,Individual House
Rocky,Commercial,34.81084141638493,1,0,8476.130461183897,51.14679250012982,1777.2900024123733,0,0,2,67.77428214414343,55,41.981930972691785,45,53.71648149362315,46.28351850637685,Hospital/Clinic
Black Cotton,Industrial,30.275963762803705,1,1,19331.63938397271,1144.0600848349256,2094.3485986361025,1,0,0,70.43100905929907,40,49.54006039532716,10,45.53586826958646,54.46413173041354,Factory
Red Soil,Agricultural,32.44323693214362,0,1,11861.96419588615,50.01554678843762,4159.888243744186,1,0,0,78.88825795965784,20,45.9279384464273,45,53.342874897487064,46.657125102512936,Individual House
Black Cotton,Agricultural,8.971725193435336,1,0,18817.96497871701,682.9497716210152,453.01508002679014,0,1,0,44.81737030217697,40,85.04712467760777,45,54.19786077516388,45.80213922483612,Individual House
Rocky,Industrial,42.64394485881191,1,1,1144.2369073043683,226.44748969544233,1770.8483926012857,3,0,3,55.169132255596196,55,28.926758568646818,10,37.29088593162037,62.70911406837963,Factory
Black Cotton,Residential,32.6771228172249,1,0,11880.741080631298,1235.3614160269608,4760.121385847865,3,2,1,69.83071929569377,40,45.53812863795851,45,53.07528391298244,46.92471608701756,Individual House
Clayey,Industrial,47.08318674236952,1,1,14626.550904780157,470.4913637635029,3495.329563856282,3,0,3,61.99972148859745,30,21.528022096050805,10,34.081908045021805,65.9180919549782,Factory
Red Soil,Agricultural,31.690984873394346,0,0,15156.523252082143,681.1403169064987,3774.695824029452,4,1,0,52.077253781651414,20,47.18169187767609,85,54.27246179299702,45.72753820700298,Individual House
Red Soil,Residential,13.215989992453764,0,0,18194.560753851947,643.1261119474674,3787.526504777382,4,1,3,56.69600250188656,20,77.97335001257706,85,63.58693837880456,36.41306162119544,Individual House
Rocky,Commercial,40.65413247428021,0,1,1083.6305710719394,1158.7529485270597,302.8504158197226,0,0,0,9.893475197824399,55,32.243112542866314,45,31.02349445495512,68.97650554504489,Hotel/Resort
Clayey,Commercial,14.481249915784142,1,0,1006.2730259300523,721.7165396939632,1016.0379663021557,2,0,3,48.70044684709708,30,75.8645834736931,45,51.76130226490726,48.23869773509274,Shopping Complex
Loamy,Commercial,52.98170098451482,1,1,9973.00575510909,1183.437502515519,2456.316280406059,0,1,1,48.754574753871296,15,11.69716502580863,10,24.73839242030711,75.26160757969289,Shopping Complex
Black Cotton,Agricultural,38.72139314880828,1,1,1556.5803951020425,110.26241520401287,1840.7511623768758,2,1,2,88.51893004809469,40,35.464344751986204,10,48.34771170482969,51.65228829517031,Individual House
Sandy,Industrial,13.646213595632483,0,0,19516.118519585118,287.39095185449264,2054.5614656642674,0,0,1,65.34498948982232,25,77.25631067394586,85,67.18482398992428,32.81517601007572,Factory
Black Cotton,Residential,57.928593161466374,0,0,5219.238316286447,827.301374469541,3907.236893128363,4,2,3,63.517851709633405,40,3.4523447308893793,85,50.344334281094035,49.655665718905965,Individual House
Black Cotton,Commercial,33.510100483442635,0,1,9980.62985793205,1420.6324871290426,73.39617533867637,3,2,3,31.09039838591287,40,44.14983252759561,45,39.169097566968404,60.830902433031596,Shopping Complex
Loamy,Residential,9.009414852941024,0,1,2161.6149702322487,112.13677008267048,3302.459631606194,1,2,1,83.01944008180452,15,84.98430857843162,45,63.802881173239484,36.197118826760516,Individual House
Black Cotton,Agricultural,39.475809742828694,1,0,10918.919907253912,64.62632423529647,0.5511590091122898,0,1,3,54.264491290357284,40,34.20698376195219,45,44.7943178921131,55.2056821078869,Individual House
Clayey,Commercial,18.92593988570456,0,0,8219.16637780076,234.82601239178354,315.2926278812185,0,2,2,49.48480684269122,30,68.45676685715907,85,60.183874109231695,39.816125890768305,Shopping Complex
Clayey,Agricultural,49.203139853251635,0,0,1848.5405486672514,961.7296932902348,2041.43059918812,1,2,2,59.69921503668709,30,17.994766911247268,85,51.1434169906523,48.8565830093477,Individual House
Red Soil,Industrial,49.98021404614048,1,1,7367.36106722827,598.4893750053708,4204.742599024107,0,0,1,47.50494648846488,20,16.699643256432523,10,26.30164208507084,73.69835791492916,Factory
Rocky,Agricultural,58.842104572006406,0,1,8437.284384234255,1238.3285691265294,724.9788278223024,3,0,0,13.789050413444446,55,1.929825713322657,45,24.80862407303622,75.19137592696379,Individual House
Sandy,Agricultural,32.602824206347705,1,1,19808.50833422386,107.89972722204871,2773.107045643058,1,2,2,71.37531031509016,25,45.661959656087156,10,42.646848524303344,57.353151475696656,Individual House
Black Cotton,Industrial,30.02262838502554,1,0,4949.831566468134,294.6211302220516,3392.526134133721,1,1,3,82.81707509042052,40,49.962286024957436,45,58.72654778788654,41.27345221211346,Factory
Black Cotton,Residential,46.441158299556434,1,0,11350.812692031894,450.0396081973435,1147.6644208608027,3,2,0,52.340622350486335,40,22.59806950073927,45,41.21873519785503,58.78126480214497,Individual House
Loamy,Industrial,12.28588609880596,1,1,19758.995434773944,940.095130033178,2561.651276347915,3,0,2,58.928528475298506,15,79.52352316865674,10,45.25586575851866,54.74413424148134,Factory
Rocky,Industrial,35.08035325862183,1,1,16048.364950862568,1027.7590354523209,4557.036415690962,1,0,0,45.22991168534455,55,41.53274456896362,10,36.96365523211149,63.03634476788851,Factory
Clayey,Agricultural,35.0436180071968,0,0,19873.98251675969,186.30494094566075,2561.1426268276637,3,0,3,82.06079904146115,30,41.59396998800534,85,64.86977216151274,35.13022783848726,Individual House
Sandy,Residential,9.921021754571296,0,1,19397.667978543217,1415.7070634876093,786.61530893824,3,2,1,29.252050740121973,25,83.46496374238117,45,46.104458694637984,53.895541305362016,Individual House
Red Soil,Commercial,27.989124702880247,1,0,10301.251299788932,511.56620278531375,3139.0714834377236,3,1,1,53.00271882427994,20,53.35145882853292,45,46.13881629563121,53.86118370436879,Shopping Complex
